customer_id,month,mrr_usd,add_on_usd
C0162,2024-05,332.04,33.99
C0162,2024-06,344.42,49.28
C0162,2024-07,343.91,48.64
C0162,2024-08,322.42,22.11
C0162,2024-09,345.17,50.2
C0162,2024-10,349.73,55.83
C0162,2024-11,353.79,60.84
C0162,2024-12,350.9,57.28
C0162,2025-01,335.41,38.15
C0162,2025-02,334.27,36.75
C0162,2025-03,338.79,42.32
C0162,2025-04,342.97,47.48
C0162,2025-05,348.21,53.95
C0162,2025-06,314.88,12.81
C0162,2025-07,350.04,56.21
C0163,2024-09,281.74,167.0
C0163,2024-10,280.06,165.28
C0163,2024-11,299.01,184.81
C0163,2024-12,272.82,157.82
C0163,2025-01,291.84,177.42
C0163,2025-02,290.89,176.44
C0163,2025-03,300.06,185.9
C0163,2025-04,299.25,185.06
C0163,2025-05,325.39,212.01
C0163,2025-06,301.56,187.45
C0163,2025-07,311.2,197.38
C0164,2024-01,433.52,37.23
C0164,2024-02,458.34,62.04
C0164,2024-03,443.33,47.03
C0164,2024-04,446.99,50.69
C0164,2024-05,446.93,50.64
C0164,2024-06,443.04,46.75
C0165,2024-01,374.42,50.36
C0165,2024-02,345.42,18.14
C0165,2024-03,386.84,64.17
C0166,2024-01,163.66,65.59
C0166,2024-02,173.72,76.18
C0166,2024-03,171.34,73.67
C0167,2024-06,458.26,83.86
C0167,2024-07,442.67,66.73
C0167,2024-08,463.88,90.03
C0167,2024-09,429.41,52.15
C0167,2024-10,436.05,59.45
C0167,2024-11,451.66,76.61
C0167,2024-12,468.71,95.34
C0167,2025-01,445.6,69.95
C0167,2025-02,435.21,58.53
C0167,2025-03,427.47,50.02
C0167,2025-04,461.32,87.23
C0167,2025-05,428.11,50.72
C0167,2025-06,450.82,75.69
C0167,2025-07,450.01,74.79
C0168,2024-06,367.81,37.78
C0168,2024-07,363.16,32.83
C0168,2024-08,365.36,35.18
C0168,2024-09,390.91,62.35
C0168,2024-10,359.61,29.06
C0168,2024-11,393.07,64.65
C0168,2024-12,349.09,17.87
C0168,2025-01,359.8,29.26
C0168,2025-02,357.45,26.76
C0168,2025-03,359.7,29.15
C0168,2025-04,332.3,0.0
C0168,2025-05,362.2,31.81
C0168,2025-06,332.3,0.0
C0168,2025-07,371.22,41.41
C0169,2024-03,150.03,60.06
C0169,2024-04,97.14,7.17
C0169,2024-05,94.12,4.15
C0169,2024-06,131.87,41.91
C0169,2024-07,118.76,28.79
C0169,2024-08,127.46,37.5
C0169,2024-09,154.6,64.63
C0169,2024-10,123.12,33.15
C0169,2024-11,139.81,49.85
C0169,2024-12,92.41,2.45
C0169,2025-01,107.84,17.87
C0169,2025-02,133.91,43.95
C0169,2025-03,116.87,26.91
C0169,2025-04,128.88,38.92
C0169,2025-05,140.2,50.24
C0169,2025-06,118.83,28.86
C0169,2025-07,116.18,26.22
C0170,2025-02,387.7,53.21
C0170,2025-03,385.61,51.06
C0170,2025-04,371.41,36.41
C0170,2025-05,375.09,40.2
C0170,2025-06,346.32,10.55
C0170,2025-07,373.53,38.6
C0171,2025-02,2036.05,98.05
C0171,2025-03,2025.49,86.93
C0171,2025-04,1992.99,52.72
C0172,2024-02,365.17,11.66
C0172,2024-03,373.62,20.12
C0172,2024-04,383.3,29.79
C0172,2024-05,404.47,50.96
C0172,2024-06,374.35,20.84
C0172,2024-07,367.79,14.28
C0172,2024-08,379.11,25.6
C0172,2024-09,393.99,40.49
C0172,2024-10,362.54,9.03
C0172,2024-11,394.3,40.79
C0172,2024-12,396.75,43.25
C0172,2025-01,404.43,50.92
C0173,2024-05,696.16,192.56
C0173,2024-06,716.14,212.55
C0173,2024-07,720.16,216.57
C0173,2024-08,748.02,244.43
C0173,2024-09,735.49,231.9
C0173,2024-10,739.67,236.08
C0173,2024-11,718.92,215.32
C0174,2024-08,453.72,69.66
C0174,2024-09,469.0,86.45
C0174,2024-10,492.06,111.79
C0174,2024-11,476.33,94.51
C0174,2024-12,449.68,65.23
C0174,2025-01,434.88,48.95
C0174,2025-02,453.3,69.2
C0174,2025-03,445.11,60.2
C0174,2025-04,444.62,59.66
C0174,2025-05,451.85,67.61
C0174,2025-06,471.97,89.71
C0174,2025-07,463.69,80.61
C0175,2024-07,329.78,22.49
C0175,2024-08,338.21,30.92
C0175,2024-09,317.13,9.84
C0175,2024-10,338.74,31.44
C0175,2024-11,335.52,28.22
C0175,2024-12,336.15,28.85
C0175,2025-01,332.06,24.76
C0175,2025-02,325.96,18.66
C0175,2025-03,319.37,12.08
C0175,2025-04,332.99,25.7
C0175,2025-05,322.44,15.15
C0175,2025-06,323.14,15.84
C0175,2025-07,317.79,10.49
C0176,2025-03,413.93,44.06
C0176,2025-04,408.33,38.09
C0176,2025-05,412.12,42.13
C0176,2025-06,429.43,60.54
C0176,2025-07,400.47,29.74
C0177,2024-04,117.31,35.11
C0177,2024-05,100.35,17.25
C0177,2024-06,88.95,5.26
C0177,2024-07,107.0,24.26
C0177,2024-08,96.61,13.32
C0177,2024-09,116.88,34.66
C0177,2024-10,119.44,37.35
C0177,2024-11,93.95,10.52
C0177,2024-12,124.51,42.69
C0177,2025-01,122.97,41.06
C0177,2025-02,109.3,26.68
C0177,2025-03,130.43,48.92
C0177,2025-04,117.75,35.57
C0177,2025-05,89.46,5.79
C0177,2025-06,112.37,29.91
C0177,2025-07,83.96,0.0
C0178,2025-04,120.37,31.76
C0178,2025-05,134.38,46.99
C0178,2025-06,149.91,63.87
C0178,2025-07,141.49,54.72
C0179,2024-01,172.49,72.37
C0179,2024-02,147.93,47.3
C0179,2024-03,157.0,56.56
C0180,2024-01,374.26,20.75
C0180,2024-02,367.01,13.5
C0180,2024-03,410.43,56.93
C0180,2024-04,373.8,20.3
C0180,2024-05,366.23,12.72
C0180,2024-06,405.18,51.68
C0180,2024-07,385.69,32.19
C0180,2024-08,392.49,38.99
C0180,2024-09,378.98,25.48
C0180,2024-10,381.41,27.9
C0180,2024-11,419.55,66.04
C0180,2024-12,405.32,51.81
C0180,2025-01,381.93,28.42
C0180,2025-02,393.66,40.16
C0180,2025-03,369.74,16.24
C0180,2025-04,380.52,27.01
C0180,2025-05,381.37,27.86
C0180,2025-06,382.03,28.52
C0180,2025-07,393.97,40.47
C0181,2025-04,325.23,9.72
C0181,2025-05,349.12,36.86
C0181,2025-06,347.37,34.88
C0181,2025-07,357.5,46.4
C0182,2025-03,278.57,16.63
C0183,2024-06,1593.37,56.89
C0183,2024-07,1579.9,43.42
C0183,2024-08,1569.4,32.93
C0183,2024-09,1578.32,41.84
C0183,2024-10,1551.53,15.05
C0183,2024-11,1591.21,54.73
C0183,2024-12,1560.83,24.35
C0183,2025-01,1547.28,10.81
C0183,2025-02,1587.44,50.96
C0183,2025-03,1581.5,45.02
C0183,2025-04,1551.11,14.63
C0183,2025-05,1560.79,24.31
C0183,2025-06,1574.78,38.3
C0183,2025-07,1563.42,26.94
C0184,2025-04,156.74,71.85
C0184,2025-05,145.02,59.64
C0184,2025-06,122.76,36.46
C0184,2025-07,125.62,39.44
C0185,2025-01,419.26,61.23
C0185,2025-02,418.8,60.76
C0185,2025-03,386.73,27.69
C0185,2025-04,408.26,49.89
C0186,2024-09,852.52,323.56
C0186,2024-10,853.14,324.17
C0186,2024-11,826.85,297.88
C0186,2024-12,828.16,299.19
C0186,2025-01,835.57,306.61
C0186,2025-02,837.79,308.83
C0186,2025-03,861.82,332.86
C0186,2025-04,834.48,305.52
C0186,2025-05,870.45,341.48
C0186,2025-06,835.55,306.59
C0186,2025-07,833.46,304.49
C0187,2024-01,1504.54,45.17
C0187,2024-02,1514.08,56.66
C0187,2024-03,1505.03,45.76
C0187,2024-04,1506.05,46.99
C0187,2024-05,1528.88,74.5
C0187,2024-06,1495.27,34.0
C0188,2025-04,157.05,77.11
C0188,2025-05,126.62,44.74
C0188,2025-06,104.95,21.68
C0188,2025-07,112.71,29.94
C0189,2024-01,480.53,74.46
C0189,2024-02,483.74,77.67
C0189,2024-03,463.75,57.68
C0189,2024-04,456.0,49.93
C0189,2024-05,446.79,40.72
C0189,2024-06,477.52,71.45
C0189,2024-07,465.3,59.23
C0189,2024-08,486.63,80.56
C0189,2024-09,472.36,66.29
C0189,2024-10,480.36,74.29
C0189,2024-11,469.01,62.94
C0189,2024-12,476.41,70.34
C0189,2025-01,447.26,41.2
C0189,2025-02,456.62,50.55
C0189,2025-03,464.27,58.2
C0189,2025-04,467.0,60.93
C0189,2025-05,481.12,75.05
C0189,2025-06,492.02,85.95
C0190,2024-10,73.1,0.0
C0190,2024-11,79.29,6.18
C0190,2024-12,91.92,18.82
C0190,2025-01,94.21,21.11
C0190,2025-02,121.21,48.11
C0190,2025-03,82.14,9.04
C0190,2025-04,103.67,30.56
C0190,2025-05,90.04,16.93
C0190,2025-06,78.22,5.12
C0190,2025-07,86.78,13.67
C0191,2024-08,961.41,421.32
C0191,2024-09,967.39,427.36
C0191,2024-10,978.46,438.54
C0191,2024-11,972.38,432.4
C0192,2024-12,164.85,62.22
C0192,2025-01,168.08,65.48
C0192,2025-02,162.81,60.15
C0192,2025-03,164.98,62.34
C0192,2025-04,195.22,92.89
C0192,2025-05,152.27,49.51
C0192,2025-06,159.63,56.94
C0192,2025-07,151.31,48.54
C0193,2024-02,148.19,56.14
C0194,2024-10,1293.68,42.18
C0194,2024-11,1276.99,22.77
C0194,2024-12,1287.06,34.48
C0194,2025-01,1297.6,46.74
C0194,2025-02,1293.18,41.6
C0194,2025-03,1308.87,59.85
C0194,2025-04,1276.55,22.26
C0194,2025-05,1293.6,42.09
C0194,2025-06,1296.62,45.6
C0194,2025-07,1281.88,28.46
C0195,2024-06,115.89,29.88
C0195,2024-07,114.79,28.76
C0195,2024-08,126.76,40.97
C0195,2024-09,104.61,18.37
C0195,2024-10,118.03,32.07
C0195,2024-11,102.74,16.46
C0195,2024-12,105.87,19.65
C0195,2025-01,138.06,52.51
C0195,2025-02,86.61,0.0
C0195,2025-03,132.98,47.31
C0195,2025-04,126.84,41.05
C0195,2025-05,113.51,27.45
C0195,2025-06,103.54,17.28
C0195,2025-07,97.85,11.47
C0196,2024-06,324.34,29.31
C0196,2024-07,308.43,12.19
C0196,2024-08,317.6,22.06
C0196,2024-09,324.9,29.9
C0196,2024-10,327.57,32.78
C0196,2024-11,324.39,29.36
C0196,2024-12,297.09,0.0
C0196,2025-01,304.23,7.67
C0196,2025-02,336.91,42.82
C0196,2025-03,297.09,0.0
C0196,2025-04,348.71,55.5
C0197,2024-01,597.04,140.36
C0197,2024-02,549.83,93.15
C0197,2024-03,566.79,110.12
C0197,2024-04,578.58,121.91
C0197,2024-05,572.04,115.36
C0197,2024-06,563.79,107.11
C0197,2024-07,597.35,140.68
C0197,2024-08,582.27,125.6
C0197,2024-09,541.53,84.85
C0197,2024-10,570.27,113.59
C0197,2024-11,572.36,115.69
C0197,2024-12,561.01,104.33
C0198,2025-02,310.62,23.15
C0198,2025-03,326.23,39.75
C0198,2025-04,345.76,60.53
C0198,2025-05,330.21,43.99
C0198,2025-06,301.16,13.09
C0198,2025-07,297.54,9.23
C0199,2025-02,268.92,6.14
C0199,2025-03,282.3,23.3
C0199,2025-04,295.37,40.06
C0199,2025-05,299.58,45.45
C0199,2025-06,283.82,25.24
C0199,2025-07,271.97,10.05
C0200,2024-01,802.94,358.56
C0200,2024-02,759.44,310.22
C0200,2024-03,779.28,332.27
C0200,2024-04,751.35,301.24
C0201,2025-04,279.16,58.47
C0201,2025-05,259.59,28.37
C0201,2025-06,268.79,42.53
C0201,2025-07,275.13,52.27
C0202,2024-01,1379.98,48.24
C0202,2024-02,1389.73,61.06
C0202,2024-03,1388.28,59.15
C0202,2024-04,1385.04,54.89
C0202,2024-05,1387.72,58.43
C0202,2024-06,1367.1,31.28
C0202,2024-07,1364.48,27.85
C0202,2024-08,1381.08,49.69
C0202,2024-09,1355.35,15.83
C0202,2024-10,1354.56,14.78
C0202,2024-11,1378.18,45.87
C0202,2024-12,1392.37,64.54
C0202,2025-01,1377.61,45.12
C0202,2025-02,1362.92,25.79
C0202,2025-03,1396.52,70.0
C0202,2025-04,1382.29,51.28
C0202,2025-05,1358.06,19.39
C0202,2025-06,1387.08,57.58
C0202,2025-07,1383.92,53.42
C0203,2024-01,288.01,1.47
C0203,2024-02,286.57,0.0
C0203,2024-03,316.78,30.82
C0203,2024-04,286.57,0.0
C0203,2024-05,312.6,26.56
C0204,2025-03,509.12,394.25
C0204,2025-04,506.36,391.38
C0204,2025-05,521.29,406.93
C0204,2025-06,481.23,365.2
C0204,2025-07,497.93,382.6
C0205,2024-01,91.04,18.01
C0205,2024-02,74.12,0.39
C0205,2024-03,77.0,3.38
C0205,2024-04,78.49,4.93
C0205,2024-05,86.84,13.63
C0205,2024-06,91.73,18.73
C0205,2024-07,105.24,32.8
C0205,2024-08,85.25,11.98
C0206,2024-12,165.41,66.88
C0206,2025-01,180.21,82.13
C0206,2025-02,156.53,57.73
C0206,2025-03,142.47,43.22
C0207,2024-01,160.82,61.49
C0207,2024-02,173.35,74.41
C0207,2024-03,136.48,36.39
C0207,2024-04,185.49,86.92
C0207,2024-05,171.99,73.0
C0207,2024-06,157.8,58.38
C0207,2024-07,153.94,54.4
C0207,2024-08,167.93,68.82
C0207,2024-09,164.67,65.46
C0207,2024-10,149.09,49.4
C0208,2024-06,102.06,13.68
C0208,2024-07,124.16,35.78
C0208,2024-08,112.8,24.42
C0208,2024-09,99.43,11.06
C0208,2024-10,95.92,7.54
C0208,2024-11,116.74,28.36
C0208,2024-12,88.38,0.0
C0208,2025-01,98.33,9.95
C0208,2025-02,99.17,10.79
C0208,2025-03,88.53,0.15
C0208,2025-04,102.66,14.28
C0208,2025-05,109.49,21.11
C0208,2025-06,124.44,36.06
C0208,2025-07,103.07,14.69
C0209,2024-07,169.15,75.19
C0209,2024-08,137.91,41.61
C0209,2024-09,157.27,62.42
C0209,2024-10,147.77,52.2
C0209,2024-11,134.87,38.34
C0209,2024-12,161.14,66.58
C0209,2025-01,177.62,84.3
C0209,2025-02,166.65,72.51
C0209,2025-03,159.98,65.33
C0209,2025-04,179.51,86.34
C0209,2025-05,162.45,67.99
C0209,2025-06,185.43,92.7
C0209,2025-07,182.09,89.1
C0210,2025-02,335.49,31.58
C0210,2025-03,328.2,24.22
C0210,2025-04,361.98,58.35
C0210,2025-05,316.76,12.67
C0210,2025-06,311.16,7.01
C0210,2025-07,345.5,41.7
C0211,2024-01,106.03,17.66
C0211,2024-02,107.58,19.2
C0211,2024-03,104.51,16.14
C0211,2024-04,125.35,36.98
C0211,2024-05,123.97,35.59
C0211,2024-06,111.28,22.91
C0212,2024-01,177.34,90.93
C0212,2024-02,152.79,63.65
C0212,2024-03,137.42,46.56
C0212,2024-04,161.24,73.04
C0212,2024-05,154.03,65.02
C0213,2025-04,332.24,213.3
C0213,2025-05,358.31,239.9
C0214,2025-04,448.77,70.59
C0214,2025-05,440.93,62.07
C0214,2025-06,455.85,78.28
C0214,2025-07,436.02,56.73
C0215,2024-07,1706.69,47.18
C0215,2024-08,1702.78,42.88
C0215,2024-09,1736.94,80.42
C0215,2024-10,1687.87,26.5
C0215,2024-11,1695.43,34.8
C0215,2024-12,1720.23,62.06
C0215,2025-01,1731.46,74.4
C0215,2025-02,1730.59,73.45
C0215,2025-03,1736.27,79.69
C0215,2025-04,1726.85,69.33
C0215,2025-05,1696.16,35.61
C0215,2025-06,1724.83,67.11
C0215,2025-07,1709.46,50.23
C0216,2024-02,1195.01,35.9
C0216,2024-03,1208.82,54.07
C0216,2024-04,1243.46,99.66
C0216,2024-05,1196.26,37.55
C0216,2024-06,1199.42,41.7
C0216,2024-07,1193.52,33.95
C0216,2024-08,1203.86,47.54
C0216,2024-09,1196.13,37.37
C0216,2024-10,1198.81,40.91
C0216,2024-11,1193.04,33.31
C0216,2024-12,1190.43,29.87
C0216,2025-01,1179.16,15.05
C0216,2025-02,1203.46,47.02
C0216,2025-03,1202.68,45.99
C0216,2025-04,1188.99,27.98
C0216,2025-05,1191.41,31.17
C0216,2025-06,1182.65,19.63
C0216,2025-07,1187.79,26.4
C0217,2024-08,329.46,22.17
C0217,2024-09,325.52,18.22
C0217,2024-10,338.96,31.67
C0217,2024-11,347.69,40.39
C0217,2024-12,330.31,23.02
C0217,2025-01,344.03,36.73
C0217,2025-02,328.22,20.93
C0217,2025-03,324.85,17.55
C0217,2025-04,324.38,17.09
C0217,2025-05,307.3,0.0
C0217,2025-06,358.97,51.67
C0217,2025-07,307.3,0.0
C0218,2024-01,288.58,24.7
C0218,2024-02,286.41,22.32
C0218,2024-03,294.84,31.58
C0218,2024-04,294.54,31.25
C0218,2024-05,275.82,10.68
C0218,2024-06,275.62,10.46
C0219,2024-01,363.38,18.67
C0219,2024-02,382.0,38.05
C0219,2024-03,394.54,51.12
C0219,2024-04,393.35,49.88
C0219,2024-05,389.19,45.55
C0219,2024-06,365.33,20.69
C0219,2024-07,367.25,22.69
C0219,2024-08,388.84,45.18
C0219,2024-09,362.08,17.3
C0219,2024-10,386.57,42.82
C0219,2024-11,367.34,22.78
C0219,2024-12,395.22,51.82
C0219,2025-01,380.19,36.17
C0219,2025-02,399.18,55.95
C0219,2025-03,392.58,49.07
C0219,2025-04,362.42,17.66
C0219,2025-05,390.88,47.31
C0219,2025-06,371.43,27.05
C0219,2025-07,371.47,27.08
C0220,2024-01,379.67,19.81
C0220,2024-02,392.43,32.57
C0220,2024-03,390.42,30.56
C0220,2024-04,388.02,28.16
C0220,2024-05,425.15,65.29
C0220,2024-06,394.55,34.69
C0220,2024-07,407.66,47.8
C0220,2024-08,374.11,14.25
C0220,2024-09,378.47,18.61
C0220,2024-10,406.18,46.32
C0220,2024-11,391.38,31.52
C0220,2024-12,410.68,50.82
C0220,2025-01,372.24,12.38
C0220,2025-02,395.9,36.04
C0220,2025-03,384.33,24.47
C0220,2025-04,401.97,42.11
C0220,2025-05,400.23,40.37
C0221,2024-07,1243.28,60.82
C0221,2024-08,1246.38,65.39
C0221,2024-09,1245.15,63.58
C0221,2024-10,1241.43,58.1
C0221,2024-11,1253.96,76.52
C0221,2024-12,1229.11,39.98
C0221,2025-01,1238.13,53.25
C0221,2025-02,1214.83,18.99
C0221,2025-03,1218.28,24.06
C0221,2025-04,1218.08,23.77
C0221,2025-05,1225.06,34.03
C0221,2025-06,1239.44,55.18
C0222,2024-03,106.53,22.08
C0222,2024-04,112.79,28.47
C0222,2024-05,125.64,41.59
C0222,2024-06,96.16,11.5
C0222,2024-07,109.14,24.75
C0222,2024-08,126.25,42.2
C0222,2024-09,119.93,35.75
C0222,2024-10,95.84,11.18
C0223,2024-03,398.72,57.55
C0223,2024-04,392.68,51.32
C0223,2024-05,394.79,53.49
C0223,2024-06,382.5,40.82
C0223,2024-07,359.62,17.24
C0223,2024-08,367.99,25.86
C0223,2024-09,380.09,38.34
C0223,2024-10,391.03,49.62
C0223,2024-11,378.56,36.76
C0223,2024-12,342.9,0.0
C0223,2025-01,380.34,38.6
C0223,2025-02,342.9,0.0
C0223,2025-03,372.55,30.57
C0223,2025-04,401.06,59.96
C0223,2025-05,373.89,31.95
C0223,2025-06,375.6,33.71
C0223,2025-07,385.1,43.5
C0224,2025-01,375.34,65.77
C0224,2025-02,328.96,12.45
C0224,2025-03,378.41,69.3
C0224,2025-04,366.87,56.02
C0224,2025-05,353.65,40.83
C0224,2025-06,341.23,26.56
C0224,2025-07,345.67,31.66
C0225,2024-01,202.29,90.0
C0225,2024-02,202.76,90.46
C0225,2024-03,209.09,96.8
C0225,2024-04,221.86,109.56
C0226,2024-10,338.04,53.77
C0226,2024-11,318.22,29.89
C0226,2024-12,312.31,22.77
C0226,2025-01,306.27,15.5
C0226,2025-02,303.3,11.92
C0226,2025-03,317.99,29.61
C0226,2025-04,322.14,34.61
C0226,2025-05,309.71,19.64
C0226,2025-06,318.43,30.14
C0226,2025-07,326.95,40.41
C0227,2024-01,256.2,148.64
C0227,2024-02,255.5,147.91
C0227,2024-03,222.18,113.2
C0227,2024-04,246.86,138.9
C0227,2024-05,251.86,144.12
C0227,2024-06,237.11,128.75
C0227,2024-07,233.72,125.22
C0227,2024-08,225.83,117.0
C0227,2024-09,246.83,138.87
C0227,2024-10,245.75,137.75
C0227,2024-11,264.79,157.59
C0227,2024-12,202.3,92.49
C0227,2025-01,249.4,141.55
C0227,2025-02,246.94,138.99
C0228,2025-01,2181.48,216.24
C0228,2025-02,2164.41,195.17
C0228,2025-03,2180.15,214.61
C0228,2025-04,2195.79,233.92
C0228,2025-05,2177.7,211.58
C0228,2025-06,2184.34,219.78
C0228,2025-07,2183.47,218.71
C0229,2024-01,97.58,27.49
C0229,2024-02,90.55,20.24
C0229,2024-03,70.91,0.0
C0229,2024-04,78.37,7.69
C0229,2024-05,77.78,7.08
C0229,2024-06,102.78,32.85
C0229,2024-07,90.81,20.51
C0229,2024-08,85.09,14.62
C0229,2024-09,79.01,8.35
C0229,2024-10,87.12,16.71
C0230,2024-01,1801.6,85.42
C0230,2024-02,1792.99,75.16
C0230,2024-03,1817.35,104.16
C0230,2024-04,1790.95,72.73
C0230,2024-05,1783.99,64.45
C0230,2024-06,1788.58,69.91
C0230,2024-07,1794.53,76.99
C0230,2024-08,1795.8,78.51
C0230,2024-09,1766.74,43.9
C0230,2024-10,1781.14,61.05
C0230,2024-11,1793.77,76.1
C0230,2024-12,1782.29,62.43
C0231,2024-01,462.18,65.89
C0231,2024-02,470.9,74.61
C0231,2024-03,443.11,46.82
C0231,2024-04,439.69,43.39
C0231,2024-05,439.02,42.72
C0231,2024-06,445.53,49.23
C0231,2024-07,460.81,64.52
C0231,2024-08,439.8,43.5
C0231,2024-09,446.64,50.35
C0231,2024-10,430.35,34.05
C0231,2024-11,424.85,28.55
C0231,2024-12,414.86,18.57
C0232,2024-04,137.71,39.54
C0232,2024-05,117.29,19.12
C0232,2024-06,119.45,21.28
C0233,2024-09,362.17,15.69
C0233,2024-10,373.36,26.88
C0233,2024-11,366.87,20.39
C0233,2024-12,346.91,0.43
C0234,2024-05,116.28,35.33
C0234,2024-06,112.43,31.23
C0234,2024-07,114.26,33.17
C0234,2024-08,84.83,1.87
C0234,2024-09,129.58,49.48
C0234,2024-10,105.37,23.72
C0234,2024-11,112.83,31.65
C0234,2024-12,105.73,24.1
C0234,2025-01,108.95,27.53
C0234,2025-02,104.3,22.58
C0234,2025-03,102.32,20.47
C0234,2025-04,111.23,29.95
C0234,2025-05,94.03,11.66
C0235,2025-03,396.86,60.17
C0235,2025-04,390.6,53.29
C0235,2025-05,368.51,29.02
C0235,2025-06,377.58,38.98
C0235,2025-07,385.85,48.07
C0236,2024-07,126.01,36.05
C0236,2024-08,103.48,13.52
C0236,2024-09,103.73,13.77
C0236,2024-10,140.31,50.35
C0236,2024-11,106.33,16.36
C0236,2024-12,129.82,39.86
C0236,2025-01,101.87,11.91
C0236,2025-02,107.9,17.93
C0236,2025-03,101.32,11.36
C0236,2025-04,126.42,36.46
C0236,2025-05,113.51,23.55
C0236,2025-06,132.79,42.82
C0236,2025-07,120.97,31.01
C0237,2024-05,1817.87,121.85
C0237,2024-06,1805.42,106.48
C0237,2024-07,1799.98,99.77
C0237,2024-08,1789.18,86.43
C0237,2024-09,1808.83,110.69
C0237,2024-10,1830.36,137.28
C0237,2024-11,1793.45,91.71
C0237,2024-12,1798.72,98.21
C0237,2025-01,1800.1,99.92
C0237,2025-02,1810.26,112.46
C0237,2025-03,1772.37,65.68
C0237,2025-04,1785.28,81.62
C0237,2025-05,1769.79,62.49
C0237,2025-06,1788.61,85.73
C0237,2025-07,1803.33,103.91
C0238,2024-10,491.75,81.19
C0238,2024-11,506.59,96.65
C0238,2024-12,469.24,57.74
C0238,2025-01,501.2,91.03
C0238,2025-02,500.78,90.6
C0238,2025-03,493.54,83.05
C0238,2025-04,517.03,107.52
C0238,2025-05,491.0,80.41
C0238,2025-06,516.56,107.03
C0238,2025-07,488.96,78.28
C0239,2024-01,390.19,45.06
C0239,2024-02,379.54,33.86
C0239,2024-03,395.46,50.62
C0239,2024-04,397.64,52.91
C0239,2024-05,359.64,12.91
C0239,2024-06,402.04,57.54
C0239,2024-07,388.99,43.8
C0239,2024-08,368.61,22.35
C0239,2024-09,377.1,31.29
C0239,2024-10,357.22,10.36
C0239,2024-11,386.77,41.47
C0239,2024-12,357.57,10.73
C0239,2025-01,353.4,6.34
C0239,2025-02,374.99,29.07
C0239,2025-03,375.89,30.01
C0239,2025-04,392.48,47.47
C0239,2025-05,383.82,38.36
C0239,2025-06,369.43,23.22
C0239,2025-07,381.59,36.02
C0240,2024-01,492.46,75.26
C0240,2024-02,482.83,65.62
C0240,2024-03,466.69,49.49
C0240,2024-04,502.33,85.12
C0240,2024-05,487.68,70.47
C0240,2024-06,492.39,75.18
C0240,2024-07,506.46,89.25
C0240,2024-08,461.11,43.91
C0241,2024-10,292.42,0.0
C0241,2024-11,312.6,20.18
C0241,2024-12,298.93,6.51
C0241,2025-01,312.85,20.43
C0241,2025-02,300.91,8.49
C0241,2025-03,292.42,0.0
C0241,2025-04,320.7,28.28
C0241,2025-05,292.42,0.0
C0241,2025-06,328.79,36.37
C0241,2025-07,325.27,32.85
C0242,2025-03,448.38,77.38
C0242,2025-04,399.29,28.3
C0242,2025-05,410.5,39.5
C0242,2025-06,424.76,53.76
C0242,2025-07,399.53,28.53
C0243,2024-12,709.52,220.51
C0243,2025-01,683.94,194.67
C0243,2025-02,699.12,210.01
C0243,2025-03,687.65,198.42
C0243,2025-04,677.52,188.19
C0243,2025-05,692.13,202.94
C0243,2025-06,690.67,201.47
C0243,2025-07,666.51,177.07
C0244,2024-05,1449.77,57.43
C0244,2024-06,1460.02,70.09
C0244,2024-07,1440.87,46.45
C0244,2024-08,1439.2,44.38
C0244,2024-09,1423.63,25.16
C0244,2024-10,1467.19,78.93
C0244,2024-11,1423.84,25.42
C0244,2024-12,1461.44,71.84
C0244,2025-01,1439.64,44.93
C0244,2025-02,1453.74,62.33
C0244,2025-03,1435.6,39.94
C0244,2025-04,1425.0,26.85
C0244,2025-05,1441.91,47.72
C0244,2025-06,1444.86,51.37
C0244,2025-07,1424.69,26.47
C0245,2025-03,94.7,27.64
C0245,2025-04,72.86,4.41
C0245,2025-05,88.85,21.41
C0245,2025-06,70.83,2.24
C0245,2025-07,68.72,0.0
C0246,2024-09,98.48,31.4
C0247,2024-01,108.33,18.37
C0247,2024-02,142.64,52.67
C0247,2024-03,104.32,14.36
C0247,2024-04,118.75,28.78
C0247,2024-05,104.44,14.48
C0247,2024-06,108.12,18.16
C0247,2024-07,89.96,0.0
C0248,2024-07,512.39,393.34
C0248,2024-08,505.62,386.36
C0248,2024-09,502.94,383.59
C0248,2024-10,496.59,377.05
C0248,2024-11,487.2,367.37
C0248,2024-12,463.81,343.26
C0248,2025-01,475.02,354.81
C0248,2025-02,517.82,398.94
C0248,2025-03,481.06,361.05
C0248,2025-04,465.1,344.59
C0249,2024-03,162.46,65.47
C0249,2024-04,190.45,94.94
C0249,2024-05,172.0,75.51
C0249,2024-06,162.62,65.64
C0249,2024-07,177.33,81.13
C0249,2024-08,154.05,56.62
C0249,2024-09,174.56,78.21
C0249,2024-10,168.73,72.07
C0250,2025-01,316.85,205.62
C0250,2025-02,313.56,202.19
C0250,2025-03,322.04,211.03
C0250,2025-04,310.68,199.19
C0250,2025-05,283.87,171.27
C0250,2025-06,317.86,206.67
C0250,2025-07,294.95,182.8
C0251,2024-02,118.24,18.24
C0251,2024-03,169.29,71.41
C0251,2024-04,136.76,37.53
C0251,2024-05,165.58,67.55
C0251,2024-06,161.07,62.85
C0251,2024-07,161.76,63.56
C0251,2024-08,150.74,52.09
C0251,2024-09,155.67,57.22
C0251,2024-10,165.73,67.71
