customer_id,month,weekly_active_days_avg,queries_run,seats_used,support_tickets,nps,discount_pct
C0296,2025-05,2.85,421,8,0,73,0.17
C0296,2025-06,3.23,512,8,0,55,0.17
C0296,2025-07,3.1,409,8,0,76,0.17
C0297,2024-01,2.39,413,10,2,33,0.02
C0298,2024-07,3.42,327,3,1,43,0.01
C0298,2024-08,3.16,330,3,0,62,0.01
C0298,2024-09,2.38,356,3,0,62,0.01
C0298,2024-10,1.77,295,3,7,41,0.01
C0298,2024-11,2.47,285,3,1,40,0.01
C0299,2025-03,3.28,482,24,0,44,0.06
C0299,2025-04,3.52,510,24,2,49,0.06
C0299,2025-05,3.29,491,24,1,51,0.06
C0299,2025-06,2.78,466,24,2,43,0.06
C0300,2024-01,3.11,1988,60,1,55,0.05
C0300,2024-02,3.19,1902,60,1,62,0.05
C0300,2024-03,3.31,2027,60,2,60,0.05
C0300,2024-04,4.46,1884,60,0,62,0.05
C0300,2024-05,4.52,2019,60,1,63,0.05
C0300,2024-06,2.33,1057,60,0,47,0.05
C0301,2025-04,5.31,2222,14,0,54,0.23
C0301,2025-05,4.41,2843,14,0,68,0.23
C0301,2025-06,3.37,2157,14,1,75,0.23
C0301,2025-07,4.64,1979,14,0,74,0.23
C0302,2024-09,4.55,694,33,0,56,0.04
C0302,2024-10,3.37,622,33,1,56,0.04
C0302,2024-11,3.38,596,33,2,37,0.04
C0302,2024-12,3.58,600,33,2,62,0.04
C0302,2025-01,3.14,628,33,0,29,0.04
C0302,2025-02,3.02,530,33,0,47,0.04
C0302,2025-03,3.46,573,33,2,45,0.04
C0302,2025-04,2.24,512,33,2,33,0.04
C0302,2025-05,2.78,561,33,1,43,0.04
C0303,2024-09,2.18,306,9,2,47,0.23
C0303,2024-10,2.19,405,9,1,38,0.23
C0304,2024-06,3.58,1084,24,1,51,0.05
C0304,2024-07,3.77,1111,24,4,49,0.05
C0304,2024-08,5.45,927,24,2,82,0.05
C0304,2024-09,4.6,922,24,1,70,0.05
C0304,2024-10,3.6,1014,24,0,66,0.05
C0304,2024-11,4.1,961,24,1,69,0.05
C0304,2024-12,4.56,817,24,0,65,0.05
C0304,2025-01,3.58,1089,24,1,64,0.05
C0304,2025-02,5.15,821,24,2,72,0.05
C0304,2025-03,3.07,711,24,1,60,0.05
C0305,2024-01,2.32,369,7,1,49,0.0
C0305,2024-02,2.39,303,7,1,54,0.0
C0305,2024-03,2.27,265,7,1,35,0.0
C0305,2024-04,2.97,315,7,0,62,0.0
C0305,2024-05,3.27,222,7,1,50,0.0
C0305,2024-06,1.19,232,7,2,47,0.0
C0305,2024-07,2.7,121,7,3,34,0.0
C0305,2024-08,1.61,304,7,0,46,0.0
C0305,2024-09,1.96,260,7,1,46,0.0
C0305,2024-10,2.5,214,7,0,34,0.0
C0305,2024-11,2.62,245,7,3,47,0.0
C0305,2024-12,1.44,205,7,1,70,0.0
C0305,2025-01,0.22,173,7,3,23,0.0
C0305,2025-02,1.35,169,7,1,37,0.0
C0305,2025-03,0.42,179,7,0,18,0.0
C0305,2025-04,2.03,167,7,2,38,0.0
C0305,2025-05,1.51,293,7,3,44,0.0
C0305,2025-06,0.51,132,7,1,36,0.0
C0305,2025-07,0.0,222,7,1,38,0.0
C0306,2025-03,2.9,427,12,2,57,0.0
C0306,2025-04,2.77,417,12,1,54,0.0
C0306,2025-05,4.53,410,12,2,59,0.0
C0306,2025-06,2.42,456,12,3,39,0.0
C0306,2025-07,2.66,379,12,2,48,0.0
C0307,2024-01,2.23,396,10,2,50,0.03
C0307,2024-02,1.55,411,10,2,38,0.03
C0307,2024-03,2.14,385,10,2,51,0.03
C0307,2024-04,4.63,355,10,0,62,0.03
C0307,2024-05,1.55,294,10,3,55,0.03
C0307,2024-06,1.83,223,10,1,42,0.03
C0307,2024-07,2.05,257,10,1,30,0.03
C0308,2024-01,5.16,2035,4,0,48,0.09
C0308,2024-02,4.91,1937,4,1,65,0.09
C0308,2024-03,4.92,1796,4,0,74,0.09
C0308,2024-04,5.43,1945,4,0,78,0.09
C0308,2024-05,3.49,1484,4,2,66,0.09
C0308,2024-06,4.79,1772,4,1,62,0.09
C0308,2024-07,4.3,1748,4,1,76,0.09
C0308,2024-08,2.65,1477,4,1,53,0.09
C0308,2024-09,2.33,1389,4,1,59,0.09
C0308,2024-10,4.32,1676,4,1,51,0.09
C0308,2024-11,3.09,1415,4,1,87,0.09
C0308,2024-12,3.5,1592,4,0,65,0.09
C0308,2025-01,4.8,1407,4,1,47,0.09
C0308,2025-02,2.31,1607,4,1,40,0.09
C0308,2025-03,2.6,1223,4,0,47,0.09
C0308,2025-04,3.07,217,4,0,44,0.09
C0308,2025-05,3.8,891,4,2,66,0.09
C0308,2025-06,1.91,1502,4,1,48,0.09
C0308,2025-07,2.51,851,4,0,62,0.09
C0309,2024-05,4.09,684,10,1,59,0.15
C0309,2024-06,3.09,819,10,0,67,0.15
C0309,2024-07,5.33,723,10,0,51,0.15
C0309,2024-08,2.45,874,10,0,73,0.15
C0309,2024-09,3.27,783,10,0,28,0.15
C0309,2024-10,4.81,766,10,1,74,0.15
C0309,2024-11,1.69,974,10,0,47,0.15
C0309,2024-12,2.36,772,10,0,43,0.15
C0309,2025-01,2.7,676,10,0,49,0.15
C0309,2025-02,3.61,705,10,1,69,0.15
C0309,2025-03,1.45,578,10,2,33,0.15
C0309,2025-04,1.94,361,10,3,66,0.15
C0310,2024-12,5.54,3706,156,2,61,0.26
C0310,2025-01,4.97,3812,156,0,58,0.26
C0310,2025-02,4.5,3298,156,2,43,0.26
C0310,2025-03,6.41,3111,156,1,68,0.26
C0310,2025-04,6.29,3275,156,1,72,0.26
C0310,2025-05,3.79,3112,156,0,48,0.26
C0310,2025-06,4.18,2726,156,3,78,0.26
C0310,2025-07,3.62,3002,156,0,75,0.26
C0311,2024-08,4.15,978,8,1,65,0.16
C0312,2024-03,3.03,374,4,0,41,0.0
C0312,2024-04,3.79,298,4,0,48,0.0
C0312,2024-05,2.75,343,4,0,72,0.0
C0312,2024-06,3.63,262,4,0,54,0.0
C0312,2024-07,3.22,272,4,0,52,0.0
C0312,2024-08,1.19,259,4,1,33,0.0
C0312,2024-09,2.3,232,4,0,35,0.0
C0312,2024-10,2.53,273,4,0,29,0.0
C0312,2024-11,1.77,202,4,0,56,0.0
C0312,2024-12,2.51,189,4,0,40,0.0
C0312,2025-01,2.13,316,4,1,57,0.0
C0312,2025-02,2.19,244,4,4,67,0.0
C0312,2025-03,1.87,255,4,0,37,0.0
C0312,2025-04,2.65,199,4,1,45,0.0
C0312,2025-05,2.16,227,4,0,40,0.0
C0312,2025-06,1.12,219,4,1,58,0.0
C0312,2025-07,2.97,157,4,1,51,0.0
C0313,2024-01,4.63,613,10,0,63,0.11
C0313,2024-02,4.55,608,10,0,71,0.11
C0313,2024-03,3.41,673,10,1,57,0.11
C0313,2024-04,2.05,446,10,1,52,0.11
C0313,2024-05,2.66,629,10,0,45,0.11
C0313,2024-06,1.21,578,10,2,49,0.11
C0313,2024-07,2.92,644,10,1,59,0.11
C0313,2024-08,2.91,741,10,0,56,0.11
C0313,2024-09,1.39,649,10,1,40,0.11
C0313,2024-10,2.87,666,10,1,45,0.11
C0313,2024-11,2.69,379,10,0,44,0.11
C0314,2024-01,4.34,1175,32,1,72,0.02
C0314,2024-02,3.31,1121,32,3,46,0.02
C0314,2024-03,4.5,824,32,1,52,0.02
C0314,2024-04,3.96,1007,32,1,54,0.02
C0314,2024-05,3.12,877,32,0,67,0.02
C0314,2024-06,2.98,1032,32,0,43,0.02
C0314,2024-07,3.65,893,32,0,65,0.02
C0314,2024-08,2.29,1022,32,0,59,0.02
C0314,2024-09,1.84,904,32,0,49,0.02
C0314,2024-10,3.02,914,32,2,58,0.02
C0314,2024-11,2.53,785,32,0,63,0.02
C0314,2024-12,2.06,767,32,2,67,0.02
C0314,2025-01,2.18,865,32,3,44,0.02
C0314,2025-02,2.89,696,32,0,60,0.02
C0314,2025-03,2.76,780,32,1,55,0.02
C0314,2025-04,1.42,849,32,1,69,0.02
C0314,2025-05,1.87,624,32,1,67,0.02
C0314,2025-06,1.55,717,32,0,58,0.02
C0314,2025-07,1.51,795,32,1,52,0.02
C0315,2024-03,3.59,508,18,2,43,0.03
C0315,2024-04,3.48,493,18,1,52,0.03
C0315,2024-05,4.18,485,18,0,67,0.03
C0315,2024-06,2.47,392,18,1,55,0.03
C0315,2024-07,3.01,500,18,0,56,0.03
C0315,2024-08,3.51,360,18,4,38,0.03
C0315,2024-09,2.71,313,18,0,37,0.03
C0315,2024-10,2.05,364,18,1,63,0.03
C0315,2024-11,2.4,391,18,1,56,0.03
C0315,2024-12,3.05,459,18,1,67,0.03
C0315,2025-01,2.01,412,18,1,33,0.03
C0315,2025-02,1.49,309,18,2,61,0.03
C0316,2025-01,4.66,2106,24,0,77,0.19
C0316,2025-02,4.8,2426,24,1,69,0.19
C0316,2025-03,6.36,1918,24,1,55,0.19
C0316,2025-04,4.94,1696,24,0,67,0.19
C0316,2025-05,5.41,2510,24,0,94,0.19
C0316,2025-06,3.58,1762,24,1,71,0.19
C0316,2025-07,3.87,1490,24,0,46,0.19
C0317,2024-03,3.15,284,3,0,45,0.03
C0317,2024-04,2.26,294,3,1,36,0.03
C0317,2024-05,2.5,312,3,2,50,0.03
C0317,2024-06,2.62,330,3,1,28,0.03
C0317,2024-07,2.68,274,3,1,42,0.03
C0317,2024-08,3.73,243,3,2,55,0.03
C0317,2024-09,2.18,258,3,1,27,0.03
C0317,2024-10,0.95,244,3,1,34,0.03
C0317,2024-11,1.53,196,3,1,56,0.03
C0317,2024-12,3.67,200,3,1,57,0.03
C0317,2025-01,2.23,328,3,3,20,0.03
C0318,2024-09,3.71,462,26,0,75,0.16
C0318,2024-10,2.77,551,26,1,41,0.16
C0318,2024-11,2.6,511,26,1,45,0.16
C0318,2024-12,1.46,555,26,1,32,0.16
C0318,2025-01,2.58,472,26,2,66,0.16
C0318,2025-02,2.04,570,26,0,24,0.16
C0318,2025-03,2.45,523,26,1,47,0.16
C0318,2025-04,2.89,469,26,1,52,0.16
C0318,2025-05,2.25,455,26,1,53,0.16
C0318,2025-06,2.23,487,26,1,40,0.16
C0318,2025-07,1.25,508,26,1,28,0.16
C0319,2024-08,2.18,450,11,1,50,0.03
C0319,2024-09,3.57,372,11,0,43,0.03
C0319,2024-10,3.43,365,11,2,68,0.03
C0319,2024-11,2.19,434,11,0,46,0.03
C0319,2024-12,2.63,260,11,3,51,0.03
C0319,2025-01,3.08,434,11,0,43,0.03
C0319,2025-02,1.87,338,11,4,37,0.03
C0319,2025-03,2.93,280,11,1,44,0.03
C0319,2025-04,2.54,320,11,0,58,0.03
C0319,2025-05,2.7,340,11,0,60,0.03
C0319,2025-06,1.9,297,11,1,27,0.03
C0319,2025-07,2.02,304,11,3,50,0.03
C0320,2025-03,5.28,1631,91,1,94,0.12
C0320,2025-04,4.53,1744,91,1,65,0.12
C0320,2025-05,2.19,1779,91,2,51,0.12
C0320,2025-06,4.04,1589,91,2,61,0.12
C0320,2025-07,2.38,1661,91,1,69,0.12
C0321,2024-10,6.01,2031,21,0,83,0.09
C0321,2024-11,4.59,2727,21,1,78,0.09
C0321,2024-12,5.29,2055,21,1,67,0.09
C0321,2025-01,3.94,2277,21,4,62,0.09
C0321,2025-02,4.11,1909,21,0,59,0.09
C0321,2025-03,5.07,1892,21,2,56,0.09
C0321,2025-04,4.98,1662,21,1,32,0.09
C0321,2025-05,4.33,1630,21,2,76,0.09
C0321,2025-06,2.46,1488,21,3,56,0.09
C0321,2025-07,3.52,2098,21,0,54,0.09
C0322,2024-11,3.38,683,2,1,52,0.2
C0322,2024-12,3.1,802,2,0,61,0.2
C0322,2025-01,3.24,551,2,0,71,0.2
C0322,2025-02,2.51,715,2,1,65,0.2
C0322,2025-03,3.48,670,2,0,52,0.2
C0322,2025-04,2.48,670,2,2,47,0.2
C0322,2025-05,2.37,583,2,1,55,0.2
C0322,2025-06,3.81,554,2,4,63,0.2
C0322,2025-07,2.12,580,2,0,71,0.2
C0323,2024-01,3.5,318,2,1,43,0.1
C0323,2024-02,3.54,350,2,1,60,0.1
C0323,2024-03,2.84,320,2,1,53,0.1
C0323,2024-04,2.18,278,2,0,40,0.1
C0323,2024-05,2.79,309,2,2,48,0.1
C0323,2024-06,2.52,277,2,1,13,0.1
C0323,2024-07,2.34,274,2,0,39,0.1
C0323,2024-08,2.8,310,2,1,45,0.1
C0323,2024-09,1.39,258,2,2,41,0.1
C0323,2024-10,3.75,221,2,1,40,0.1
C0323,2024-11,2.64,175,2,2,58,0.1
C0323,2024-12,2.48,259,2,0,44,0.1
C0323,2025-01,2.28,194,2,0,52,0.1
C0324,2024-01,3.6,1304,4,3,57,0.12
C0324,2024-02,3.91,1329,4,0,69,0.12
C0324,2024-03,3.6,1362,4,1,64,0.12
C0324,2024-04,3.48,1626,4,0,72,0.12
C0324,2024-05,2.79,1400,4,2,46,0.12
C0324,2024-06,3.37,973,4,1,82,0.12
C0324,2024-07,2.47,885,4,0,77,0.12
C0325,2024-10,4.31,357,10,1,73,0.0
C0325,2024-11,2.45,405,10,4,52,0.0
C0325,2024-12,2.58,397,10,0,53,0.0
C0325,2025-01,2.83,399,10,3,37,0.0
C0325,2025-02,2.26,345,10,0,51,0.0
C0325,2025-03,3.1,304,10,2,49,0.0
C0326,2024-01,2.52,266,8,1,51,0.02
C0326,2024-02,1.15,327,8,3,25,0.02
C0326,2024-03,3.3,303,8,0,54,0.02
C0326,2024-04,3.05,289,8,2,40,0.02
C0326,2024-05,2.73,263,8,5,43,0.02
C0326,2024-06,2.86,306,8,1,26,0.02
C0326,2024-07,1.84,202,8,2,46,0.02
C0326,2024-08,1.56,204,8,1,28,0.02
C0326,2024-09,1.0,170,8,0,31,0.02
C0326,2024-10,2.12,250,8,2,63,0.02
C0326,2024-11,1.1,242,8,1,56,0.02
C0326,2024-12,2.91,240,8,0,50,0.02
C0326,2025-01,1.72,200,8,1,40,0.02
C0326,2025-02,0.78,183,8,1,35,0.02
C0326,2025-03,3.35,185,8,1,67,0.02
C0326,2025-04,2.47,116,8,1,51,0.02
C0326,2025-05,1.81,165,8,2,39,0.02
C0326,2025-06,1.69,174,8,1,55,0.02
C0326,2025-07,1.86,255,8,1,37,0.02
C0327,2024-01,1.54,445,21,2,47,0.0
C0327,2024-02,3.1,464,21,1,73,0.0
C0327,2024-03,2.13,430,21,2,26,0.0
C0328,2024-01,5.27,874,12,0,59,0.2
C0328,2024-02,4.32,945,12,1,69,0.2
C0328,2024-03,3.23,1010,12,0,57,0.2
C0329,2024-01,3.92,359,9,2,53,0.05
C0329,2024-02,3.55,421,9,2,55,0.05
C0329,2024-03,2.7,297,9,3,52,0.05
C0329,2024-04,1.84,402,9,1,53,0.05
C0329,2024-05,2.68,286,9,0,69,0.05
C0329,2024-06,2.78,276,9,0,50,0.05
C0329,2024-07,1.77,289,9,1,43,0.05
C0329,2024-08,2.83,257,9,1,49,0.05
C0329,2024-09,2.43,371,9,1,62,0.05
C0329,2024-10,2.5,287,9,1,41,0.05
C0329,2024-11,1.61,277,9,1,41,0.05
C0329,2024-12,2.36,281,9,2,18,0.05
C0329,2025-01,1.28,206,9,0,35,0.05
C0329,2025-02,0.65,231,9,2,28,0.05
C0329,2025-03,0.78,270,9,3,17,0.05
C0329,2025-04,1.09,252,9,1,68,0.05
C0329,2025-05,2.81,178,9,0,63,0.05
C0329,2025-06,3.3,230,9,0,22,0.05
C0329,2025-07,1.99,218,9,0,35,0.05
C0330,2024-09,3.97,1621,3,0,60,0.08
C0330,2024-10,3.84,1668,3,1,47,0.08
C0330,2024-11,5.42,1631,3,1,60,0.08
C0330,2024-12,4.63,2056,3,1,73,0.08
C0330,2025-01,5.95,1819,3,0,59,0.08
C0330,2025-02,5.13,1294,3,1,83,0.08
C0330,2025-03,4.91,1486,3,0,56,0.08
C0330,2025-04,2.71,1860,3,0,54,0.08
C0330,2025-05,3.12,1099,3,1,53,0.08
C0330,2025-06,3.59,1595,3,2,73,0.08
C0330,2025-07,4.02,1644,3,2,42,0.08
C0331,2024-01,1.46,316,5,0,40,0.09
C0331,2024-02,3.06,288,5,4,56,0.09
C0331,2024-03,2.94,247,5,1,53,0.09
C0331,2024-04,2.29,220,5,1,27,0.09
C0332,2024-06,1.39,1303,99,2,56,0.03
C0333,2024-10,4.94,983,9,0,86,0.0
C0333,2024-11,2.82,843,9,0,70,0.0
C0333,2024-12,4.65,658,9,1,69,0.0
C0333,2025-01,3.09,691,9,2,69,0.0
C0333,2025-02,2.61,871,9,0,75,0.0
C0333,2025-03,3.0,677,9,0,57,0.0
C0333,2025-04,3.6,581,9,2,85,0.0
C0333,2025-05,2.77,740,9,2,58,0.0
C0333,2025-06,2.85,782,9,0,67,0.0
C0333,2025-07,4.69,800,9,1,85,0.0
C0334,2024-01,2.56,1106,24,1,24,0.01
C0334,2024-02,3.0,908,24,1,35,0.01
C0334,2024-03,3.27,708,24,0,44,0.01
C0334,2024-04,3.69,1018,24,2,61,0.01
C0334,2024-05,3.49,856,24,2,62,0.01
C0334,2024-06,3.57,979,24,1,65,0.01
C0334,2024-07,2.23,675,24,2,57,0.01
C0335,2024-01,4.55,2842,73,1,63,0.04
C0335,2024-02,3.64,2156,73,1,63,0.04
C0335,2024-03,3.54,1781,73,1,38,0.04
C0335,2024-04,4.28,2489,73,0,67,0.04
C0335,2024-05,4.42,2074,73,1,83,0.04
C0335,2024-06,5.07,2260,73,0,65,0.04
C0335,2024-07,3.62,1908,73,0,62,0.04
C0335,2024-08,3.29,1716,73,0,55,0.04
C0335,2024-09,2.82,2189,73,2,51,0.04
C0335,2024-10,2.57,1143,73,1,79,0.04
C0335,2024-11,1.89,1454,73,1,71,0.04
C0335,2024-12,2.43,2035,73,1,60,0.04
C0335,2025-01,3.3,1176,73,2,55,0.04
C0335,2025-02,3.37,1309,73,0,57,0.04
C0335,2025-03,3.62,976,73,0,43,0.04
C0335,2025-04,1.96,1444,73,0,51,0.04
C0335,2025-05,2.77,2375,73,4,57,0.04
C0336,2024-03,4.14,2639,23,2,39,0.09
C0336,2024-04,4.8,1827,23,1,55,0.09
C0336,2024-05,5.07,1678,23,1,88,0.09
C0336,2024-06,3.96,2128,23,1,29,0.09
C0336,2024-07,3.74,1621,23,0,57,0.09
C0336,2024-08,4.04,937,23,0,63,0.09
C0336,2024-09,3.9,2089,23,1,79,0.09
C0336,2024-10,3.32,2322,23,1,74,0.09
C0336,2024-11,4.58,1454,23,0,66,0.09
C0336,2024-12,3.74,1884,23,1,53,0.09
C0336,2025-01,3.16,1917,23,1,61,0.09
C0336,2025-02,3.06,1624,23,0,62,0.09
C0336,2025-03,2.89,1823,23,0,76,0.09
C0336,2025-04,3.55,1185,23,1,56,0.09
C0336,2025-05,3.91,1725,23,0,70,0.09
C0336,2025-06,2.69,1742,23,0,66,0.09
C0336,2025-07,2.79,1474,23,0,69,0.09
C0337,2024-05,4.04,1105,80,0,69,0.01
C0337,2024-06,3.08,992,80,2,57,0.01
C0337,2024-07,2.9,1008,80,2,45,0.01
C0337,2024-08,2.76,1085,80,3,44,0.01
C0337,2024-09,2.77,1089,80,0,61,0.01
C0337,2024-10,2.95,1048,80,1,65,0.01
C0337,2024-11,0.87,1054,80,1,35,0.01
C0337,2024-12,2.52,1010,80,3,22,0.01
C0337,2025-01,2.85,1022,80,5,48,0.01
C0337,2025-02,3.02,1030,80,0,43,0.01
C0337,2025-03,2.38,932,80,0,41,0.01
C0337,2025-04,2.56,1000,80,2,43,0.01
C0337,2025-05,1.31,921,80,0,50,0.01
C0337,2025-06,1.47,1023,80,1,40,0.01
C0337,2025-07,1.02,959,80,3,43,0.01
C0338,2024-10,5.7,1007,9,0,67,0.12
C0338,2024-11,2.98,880,9,1,69,0.12
C0338,2024-12,3.43,803,9,0,63,0.12
C0338,2025-01,3.99,830,9,1,63,0.12
C0338,2025-02,3.24,814,9,0,77,0.12
C0338,2025-03,4.34,908,9,0,71,0.12
C0338,2025-04,3.55,633,9,3,44,0.12
C0338,2025-05,2.94,384,9,0,62,0.12
C0338,2025-06,2.45,613,9,0,70,0.12
C0338,2025-07,2.14,640,9,0,70,0.12
C0339,2024-03,3.56,1647,142,2,37,0.0
C0339,2024-04,2.91,1677,142,0,46,0.0
C0339,2024-05,2.34,1746,142,0,57,0.0
C0339,2024-06,2.28,1700,142,1,58,0.0
C0339,2024-07,3.14,1717,142,0,35,0.0
C0339,2024-08,1.47,1647,142,0,40,0.0
C0339,2024-09,1.87,1643,142,1,68,0.0
C0339,2024-10,1.54,1635,142,1,42,0.0
C0339,2024-11,2.55,1643,142,1,51,0.0
C0339,2024-12,1.25,1610,142,1,34,0.0
C0339,2025-01,1.3,1660,142,0,50,0.0
C0339,2025-02,1.1,1612,142,1,56,0.0
C0339,2025-03,1.45,1608,142,3,36,0.0
C0339,2025-04,2.3,1563,142,2,56,0.0
C0339,2025-05,2.68,1661,142,0,47,0.0
C0339,2025-06,2.44,1596,142,0,52,0.0
C0339,2025-07,1.77,1629,142,0,30,0.0
C0340,2024-01,4.5,301,3,4,45,0.0
C0340,2024-02,0.66,344,3,1,23,0.0
C0340,2024-03,2.17,266,3,0,50,0.0
C0340,2024-04,2.7,301,3,2,20,0.0
C0340,2024-05,3.04,276,3,4,38,0.0
C0340,2024-06,2.37,220,3,0,56,0.0
C0340,2024-07,2.27,258,3,1,65,0.0
C0340,2024-08,1.15,218,3,2,45,0.0
C0340,2024-09,2.86,171,3,1,54,0.0
C0340,2024-10,2.02,150,3,3,21,0.0
C0341,2025-01,5.27,986,4,0,63,0.1
C0341,2025-02,2.96,676,4,3,42,0.1
C0341,2025-03,2.92,550,4,0,58,0.1
C0341,2025-04,4.88,786,4,1,71,0.1
C0341,2025-05,3.16,803,4,0,55,0.1
C0341,2025-06,4.37,787,4,0,78,0.1
C0341,2025-07,3.5,725,4,3,54,0.1
C0342,2024-01,2.93,547,25,1,37,0.04
C0342,2024-02,1.84,467,25,3,40,0.04
C0342,2024-03,2.26,530,25,2,55,0.04
C0342,2024-04,3.65,491,25,0,67,0.04
C0342,2024-05,2.39,518,25,1,53,0.04
C0342,2024-06,1.47,466,25,1,26,0.04
C0342,2024-07,1.83,495,25,0,51,0.04
C0342,2024-08,1.63,490,25,0,35,0.04
C0342,2024-09,2.19,433,25,1,33,0.04
C0342,2024-10,3.18,466,25,0,42,0.04
C0343,2025-04,4.6,1882,96,1,79,0.03
C0343,2025-05,3.63,1592,96,4,33,0.03
C0343,2025-06,3.28,1769,96,0,53,0.03
C0343,2025-07,4.33,1503,96,0,59,0.03
C0344,2024-01,2.22,1100,76,0,55,0.0
C0344,2024-02,1.3,955,76,0,36,0.0
C0344,2024-03,2.39,968,76,3,29,0.0
C0345,2024-01,4.5,883,5,0,72,0.0
C0345,2024-02,2.57,826,5,1,39,0.0
C0345,2024-03,4.73,814,5,3,57,0.0
C0345,2024-04,2.87,929,5,0,71,0.0
C0345,2024-05,3.91,885,5,0,67,0.0
C0345,2024-06,3.89,669,5,1,65,0.0
C0345,2024-07,1.48,748,5,0,70,0.0
C0345,2024-08,4.81,630,5,1,48,0.0
C0345,2024-09,2.36,414,5,1,49,0.0
C0345,2024-10,3.33,599,5,1,70,0.0
C0345,2024-11,2.86,266,5,2,77,0.0
C0345,2024-12,3.18,569,5,1,65,0.0
C0345,2025-01,2.13,438,5,1,30,0.0
C0345,2025-02,3.8,480,5,1,65,0.0
C0345,2025-03,2.5,710,5,3,71,0.0
C0345,2025-04,2.21,181,5,1,50,0.0
C0345,2025-05,1.64,497,5,1,52,0.0
C0345,2025-06,2.29,327,5,1,46,0.0
C0345,2025-07,2.19,404,5,0,41,0.0
C0346,2024-02,6.0,1346,9,0,75,0.11
C0346,2024-03,4.79,1992,9,1,52,0.11
C0346,2024-04,3.79,1564,9,0,73,0.11
C0346,2024-05,3.3,1692,9,1,72,0.11
C0346,2024-06,5.29,1355,9,1,53,0.11
C0346,2024-07,3.15,1422,9,0,52,0.11
C0346,2024-08,4.53,1736,9,0,57,0.11
C0346,2024-09,3.57,1620,9,0,53,0.11
C0346,2024-10,4.09,1162,9,1,53,0.11
C0347,2024-01,4.74,3327,87,4,48,0.11
C0347,2024-02,4.5,2687,87,1,58,0.11
C0347,2024-03,5.42,2698,87,0,80,0.11
C0347,2024-04,3.16,2168,87,0,67,0.11
C0347,2024-05,4.18,2565,87,0,67,0.11
C0347,2024-06,3.56,2827,87,0,55,0.11
C0347,2024-07,4.02,2478,87,0,64,0.11
C0347,2024-08,3.31,1845,87,0,35,0.11
C0347,2024-09,4.44,2309,87,1,64,0.11
C0347,2024-10,6.22,2450,87,1,63,0.11
C0347,2024-11,3.35,2299,87,2,71,0.11
C0347,2024-12,1.24,1606,87,0,62,0.11
C0347,2025-01,2.97,1775,87,0,54,0.11
C0347,2025-02,4.0,2474,87,2,55,0.11
C0347,2025-03,2.97,1170,87,2,47,0.11
C0347,2025-04,2.24,2074,87,1,59,0.11
C0347,2025-05,3.47,1915,87,0,58,0.11
C0347,2025-06,2.22,1269,87,1,60,0.11
C0347,2025-07,2.59,2205,87,1,53,0.11
C0348,2024-02,3.01,404,8,1,27,0.03
C0348,2024-03,3.61,318,8,0,55,0.03
C0349,2024-04,3.45,1120,30,0,61,0.11
C0349,2024-05,4.81,1025,30,0,57,0.11
C0349,2024-06,3.42,985,30,1,58,0.11
C0349,2024-07,3.69,1042,30,0,68,0.11
C0349,2024-08,3.07,915,30,0,54,0.11
C0349,2024-09,4.23,1011,30,0,77,0.11
C0349,2024-10,4.16,870,30,3,60,0.11
C0349,2024-11,3.25,781,30,1,81,0.11
C0349,2024-12,2.7,873,30,0,74,0.11
C0349,2025-01,3.53,953,30,1,41,0.11
C0349,2025-02,3.86,1078,30,0,79,0.11
C0349,2025-03,3.18,678,30,1,64,0.11
C0349,2025-04,3.1,812,30,2,31,0.11
C0349,2025-05,2.95,799,30,1,58,0.11
C0349,2025-06,2.91,785,30,2,48,0.11
C0349,2025-07,1.4,1078,30,0,40,0.11
C0350,2024-01,2.46,1267,97,4,40,0.06
C0350,2024-02,1.95,1149,97,1,33,0.06
C0350,2024-03,3.85,1248,97,4,40,0.06
C0350,2024-04,2.0,1231,97,2,37,0.06
C0350,2024-05,3.28,1071,97,2,40,0.06
C0350,2024-06,2.12,1225,97,1,47,0.06
C0350,2024-07,2.42,1174,97,3,54,0.06
C0350,2024-08,1.15,1164,97,4,19,0.06
C0350,2024-09,2.24,1160,97,1,50,0.06
C0350,2024-10,3.07,1141,97,0,49,0.06
C0350,2024-11,2.44,1111,97,1,45,0.06
C0350,2024-12,1.85,1122,97,2,28,0.06
C0350,2025-01,0.29,1135,97,3,44,0.06
C0350,2025-02,2.49,1208,97,1,47,0.06
C0350,2025-03,1.08,1109,97,0,38,0.06
C0350,2025-04,1.04,1130,97,0,42,0.06
C0350,2025-05,0.0,1058,97,1,56,0.06
C0350,2025-06,2.43,1058,97,1,46,0.06
C0350,2025-07,2.21,1117,97,0,39,0.06
C0351,2024-01,2.77,1561,6,1,43,0.12
C0351,2024-02,4.18,1596,6,0,68,0.12
C0351,2024-03,3.65,1552,6,0,50,0.12
C0351,2024-04,3.3,2107,6,1,67,0.12
C0351,2024-05,3.6,1079,6,3,81,0.12
C0351,2024-06,3.66,1383,6,0,59,0.12
C0351,2024-07,3.96,925,6,1,68,0.12
C0351,2024-08,2.67,1441,6,0,55,0.12
C0351,2024-09,3.99,1473,6,2,43,0.12
C0351,2024-10,3.28,1303,6,1,50,0.12
C0351,2024-11,2.71,1247,6,2,42,0.12
C0351,2024-12,2.37,490,6,2,55,0.12
C0351,2025-01,3.98,573,6,1,57,0.12
